"transaction_id","transaction_date","transaction_time","sales_outlet_id","staff_id","customer_id"
15974,"2019-04-10","07:53:15",5,28,0
15975,"2019-04-10","10:56:51",5,30,5904
15976,"2019-04-10","10:09:53",5,30,0
15977,"2019-04-10","11:17:33",5,30,5909
15978,"2019-04-10","14:34:37",5,29,5811
15979,"2019-04-10","14:51:33",5,30,0
15980,"2019-04-10","16:25:29",5,27,5910
15981,"2019-04-10","15:10:30",5,29,0
15982,"2019-04-10","11:55:25",5,29,5926
15983,"2019-04-10","17:21:14",5,30,0
15984,"2019-04-10","12:02:46",5,27,5232
15985,"2019-04-10","16:27:06",5,30,0
15986,"2019-04-10","11:20:59",5,27,5903
15987,"2019-04-10","17:16:06",5,29,5123
15988,"2019-04-10","16:50:29",5,29,0
15989,"2019-04-10","18:08:05",5,30,0
15990,"2019-04-10","11:47:15",5,30,5683
15991,"2019-04-10","12:04:29",5,30,5437
15992,"2019-04-10","18:11:23",5,27,5592
15993,"2019-04-10","11:08:28",5,29,5564
15994,"2019-04-10","18:08:28",5,27,5093
15995,"2019-04-10","13:39:20",5,30,0
15996,"2019-04-10","17:39:02",5,29,5431
15997,"2019-04-10","11:16:42",5,30,5704
15998,"2019-04-10","13:35:45",5,30,5126
15999,"2019-04-10","17:01:54",5,30,5847
16000,"2019-04-10","15:44:26",5,27,0
16001,"2019-04-10","18:20:59",5,27,5913
16002,"2019-04-10","14:01:04",5,27,5844
16003,"2019-04-10","14:53:19",5,27,0
16004,"2019-04-10","12:05:47",5,27,0
16005,"2019-04-10","12:17:07",5,29,5612
16006,"2019-04-10","12:56:19",5,30,5338
16007,"2019-04-10","16:22:05",5,27,5108
16008,"2019-04-10","14:30:04",5,27,0
16009,"2019-04-10","12:18:01",5,30,5096
16010,"2019-04-10","15:15:11",5,29,5506
16011,"2019-04-10","17:19:27",5,29,5303
16012,"2019-04-10","14:41:40",5,30,5270
16013,"2019-04-10","11:47:52",5,29,0
16014,"2019-04-10","12:40:02",5,30,0
16015,"2019-04-10","18:22:30",5,27,5824
16016,"2019-04-10","14:05:53",5,27,0
16017,"2019-04-10","13:48:07",5,27,0
16018,"2019-04-10","13:56:33",5,27,5245
16019,"2019-04-10","16:11:22",5,29,5397
16020,"2019-04-10","17:24:56",5,30,5453
16021,"2019-04-10","17:40:34",5,27,5382
16022,"2019-04-10","15:52:18",5,30,5026
16023,"2019-04-10","14:35:15",5,29,5040
16024,"2019-04-10","14:58:33",5,29,0
16025,"2019-04-10","16:35:28",5,30,0
16026,"2019-04-10","13:32:21",5,27,5395
16027,"2019-04-10","14:58:17",5,27,5685
16028,"2019-04-10","11:58:36",5,30,5838
16029,"2019-04-10","11:12:52",5,27,0
16030,"2019-04-10","12:16:52",5,29,5464
16031,"2019-04-10","14:47:20",5,30,0
16032,"2019-04-10","15:53:38",5,30,5406
16033,"2019-04-10","14:01:25",5,29,5661
16034,"2019-04-10","17:54:37",5,29,5671
16035,"2019-04-10","12:48:56",5,29,0
16036,"2019-04-10","14:51:15",5,30,0
16037,"2019-04-10","13:08:38",5,29,5633
16038,"2019-04-10","16:36:53",5,29,5636
16039,"2019-04-10","14:07:15",5,29,5352
16040,"2019-04-10","16:04:20",5,27,0
16041,"2019-04-10","13:51:29",5,27,5004
16042,"2019-04-10","15:38:50",5,30,5068
16043,"2019-04-10","11:16:37",5,27,5645
16044,"2019-04-10","12:16:42",5,29,0
16045,"2019-04-10","14:20:22",5,30,0
16046,"2019-04-10","11:22:53",5,30,5865
16047,"2019-04-10","16:00:44",5,27,0
16048,"2019-04-10","12:45:47",5,30,0
16049,"2019-04-10","13:05:51",5,27,5867
16050,"2019-04-10","11:24:43",5,27,0
16051,"2019-04-10","16:26:35",5,29,5838
16052,"2019-04-10","14:52:44",5,27,5384
16053,"2019-04-10","18:02:03",5,29,5941
16054,"2019-04-10","11:43:26",5,30,5740
16055,"2019-04-10","14:10:18",5,27,5714
16056,"2019-04-10","12:57:47",5,27,5515
16057,"2019-04-10","17:48:15",5,29,5637
16058,"2019-04-10","13:54:16",5,29,5714
16059,"2019-04-10","15:54:36",5,29,0
16060,"2019-04-10","15:59:18",5,27,5074
16061,"2019-04-10","17:20:44",5,27,0
16062,"2019-04-10","12:36:49",5,29,0
16063,"2019-04-10","13:50:40",5,29,5677
16064,"2019-04-10","11:15:29",5,30,5630
16065,"2019-04-10","16:54:35",5,30,5732
16066,"2019-04-10","11:04:07",5,30,5682
16067,"2019-04-10","18:04:59",5,30,5174
16068,"2019-04-10","16:41:22",5,30,0
16069,"2019-04-10","13:53:22",5,30,5438
16070,"2019-04-10","17:56:46",5,27,5058
16071,"2019-04-10","14:48:37",5,29,0
16072,"2019-04-10","13:09:35",5,27,0
16073,"2019-04-10","16:08:42",5,30,0
16074,"2019-04-10","16:58:45",5,29,5033
16075,"2019-04-10","14:46:18",5,30,5373
16076,"2019-04-10","14:43:54",5,27,5581
16077,"2019-04-10","17:06:45",5,27,5752
16078,"2019-04-10","12:15:59",5,27,0
16079,"2019-04-10","13:00:31",5,30,5033
16080,"2019-04-10","15:40:31",5,27,5397
16081,"2019-04-10","14:44:06",5,30,0
16082,"2019-04-10","11:20:17",5,30,0
16083,"2019-04-10","11:55:17",5,30,5295
16084,"2019-04-10","16:31:25",5,27,5495
16085,"2019-04-10","14:28:10",5,27,5471
16086,"2019-04-10","14:01:56",5,30,5446
16087,"2019-04-10","18:04:25",5,30,0
16088,"2019-04-10","17:01:23",5,27,5500
16089,"2019-04-10","11:55:05",5,29,5556
16090,"2019-04-10","13:38:40",5,29,0
16091,"2019-04-10","17:54:35",5,27,5315
16092,"2019-04-10","16:11:39",5,29,0
16093,"2019-04-10","11:47:09",5,27,5920
16094,"2019-04-10","13:28:27",5,27,5820
16095,"2019-04-10","11:57:14",5,30,0
16096,"2019-04-10","12:10:18",5,29,5858
16097,"2019-04-10","15:00:54",5,27,5021
16098,"2019-04-10","16:25:54",5,27,5807
16099,"2019-04-10","12:59:40",5,27,5070
16100,"2019-04-10","15:29:50",5,27,5229
16101,"2019-04-10","17:32:58",5,27,0
16102,"2019-04-10","16:27:01",5,30,5145
16103,"2019-04-10","12:30:00",5,30,5920
16104,"2019-04-10","14:08:12",5,30,5278
16105,"2019-04-10","11:23:45",5,29,5749
16106,"2019-04-10","15:26:02",5,27,5367
16107,"2019-04-10","13:49:12",5,30,5732
16108,"2019-04-10","12:11:13",5,30,5410
16109,"2019-04-10","17:50:41",5,30,5536
16110,"2019-04-10","17:00:59",5,29,0
16111,"2019-04-10","16:26:53",5,27,5119
16112,"2019-04-10","17:37:44",5,27,5431
16113,"2019-04-10","18:10:27",5,27,5392
16114,"2019-04-10","17:09:10",5,30,0
16115,"2019-04-10","16:01:12",5,29,5608
16116,"2019-04-10","12:35:06",5,29,5471
16117,"2019-04-10","11:18:45",5,30,0
16118,"2019-04-10","15:14:23",5,30,0
16119,"2019-04-10","15:27:16",5,30,0
16120,"2019-04-10","11:26:04",5,30,5286
16121,"2019-04-10","12:30:49",5,27,0
16122,"2019-04-10","13:45:08",5,27,0
16123,"2019-04-10","18:03:42",5,30,0
16124,"2019-04-10","11:40:34",5,30,5492
16125,"2019-04-10","15:03:40",5,29,5942
16126,"2019-04-10","13:56:59",5,29,0
16127,"2019-04-10","16:41:52",5,27,5152
16128,"2019-04-10","16:29:37",5,30,0
16129,"2019-04-10","17:59:31",5,29,5209
16130,"2019-04-10","16:11:02",5,29,5481
16131,"2019-04-10","16:56:55",5,30,0
16132,"2019-04-10","12:35:14",5,29,5414
16133,"2019-04-10","12:39:40",5,27,5009
16134,"2019-04-10","16:46:32",5,30,5263
16135,"2019-04-10","13:51:25",5,29,0
16136,"2019-04-10","16:38:14",5,29,5398
16137,"2019-04-10","13:47:28",5,27,5576
16138,"2019-04-10","09:21:40",8,44,0
16139,"2019-04-10","08:50:06",8,42,8007
16140,"2019-04-10","07:07:32",8,41,0
16141,"2019-04-10","06:38:38",8,42,8465
16142,"2019-04-10","06:35:29",8,41,0
16143,"2019-04-10","10:14:11",8,41,0
16144,"2019-04-10","06:30:39",8,41,8221
16145,"2019-04-10","10:28:24",8,44,0
16146,"2019-04-10","07:20:32",8,41,8219
16147,"2019-04-10","11:04:04",8,44,8453
16148,"2019-04-10","11:19:13",8,44,0
16149,"2019-04-10","10:30:15",8,42,8096
16150,"2019-04-10","08:37:02",8,44,0
16151,"2019-04-10","10:37:44",8,42,8006
16152,"2019-04-10","06:50:08",8,44,0
16153,"2019-04-10","09:35:35",8,41,8011
16154,"2019-04-10","09:07:25",8,44,8397
16155,"2019-04-10","09:34:30",8,42,0
16156,"2019-04-10","06:43:44",8,44,8285
16157,"2019-04-10","10:59:09",8,44,8310
16158,"2019-04-10","08:20:27",8,42,8061
16159,"2019-04-10","07:26:13",8,42,0
16160,"2019-04-10","08:02:23",8,42,8151
16161,"2019-04-10","08:30:35",8,41,0
16162,"2019-04-10","07:44:36",8,44,8495
16163,"2019-04-10","06:31:54",8,41,0
16164,"2019-04-10","09:00:04",8,41,0
16165,"2019-04-10","10:09:50",8,44,8087
16166,"2019-04-10","07:33:50",8,44,0
16167,"2019-04-10","10:01:38",8,42,0
16168,"2019-04-10","07:16:18",8,44,8381
16169,"2019-04-10","07:39:02",8,44,0
16170,"2019-04-10","06:59:46",8,44,0
16171,"2019-04-10","09:31:55",8,44,8356
16172,"2019-04-10","09:15:29",8,44,0
16173,"2019-04-10","08:34:35",8,44,8133
16174,"2019-04-10","08:54:15",8,44,8336
16175,"2019-04-10","09:49:26",8,44,0
16176,"2019-04-10","09:18:54",8,42,0
16177,"2019-04-10","07:02:38",8,41,0
16178,"2019-04-10","10:36:18",8,41,8483
16179,"2019-04-10","07:03:56",8,42,0
16180,"2019-04-10","07:06:09",8,44,0
16181,"2019-04-10","07:35:32",8,41,0
16182,"2019-04-10","09:54:31",8,41,0
16183,"2019-04-10","07:00:20",8,42,0
16184,"2019-04-10","06:42:04",8,41,8037
16185,"2019-04-10","08:50:56",8,44,8369
16186,"2019-04-10","11:19:47",8,44,0
16187,"2019-04-10","11:00:29",8,41,8231
16188,"2019-04-10","10:10:00",8,44,0
16189,"2019-04-10","08:44:43",8,42,8048
16190,"2019-04-10","11:12:57",8,44,8463
16191,"2019-04-10","07:26:03",8,42,8060
16192,"2019-04-10","09:36:23",8,42,8218
16193,"2019-04-10","07:08:36",8,44,0
16194,"2019-04-10","09:27:30",8,42,0
16195,"2019-04-10","09:22:03",8,42,8054
16196,"2019-04-10","08:33:34",8,44,0
16197,"2019-04-10","10:06:48",8,41,0
16198,"2019-04-10","10:39:49",8,42,8346
16199,"2019-04-10","07:25:18",8,42,8449
16200,"2019-04-10","10:25:29",8,41,0
16201,"2019-04-10","11:10:45",8,44,0
16202,"2019-04-10","11:03:43",8,44,0
16203,"2019-04-10","10:57:06",8,44,0
16204,"2019-04-10","08:32:18",8,42,8058
16205,"2019-04-10","07:38:17",8,41,8419
16206,"2019-04-10","08:25:39",8,42,8342
16207,"2019-04-10","07:12:51",8,42,0
16208,"2019-04-10","10:52:37",8,41,8312
16209,"2019-04-10","08:26:10",8,44,0
16210,"2019-04-10","10:01:04",8,44,0
16211,"2019-04-10","09:14:26",8,42,0
16212,"2019-04-10","11:28:28",8,41,8201
16213,"2019-04-10","10:25:42",8,44,8472
16214,"2019-04-10","10:50:29",8,44,0
16215,"2019-04-10","06:54:49",8,44,0
16216,"2019-04-10","06:31:48",8,42,8472
16217,"2019-04-10","08:21:01",8,41,0
16218,"2019-04-10","10:45:30",8,42,0
16219,"2019-04-10","10:30:46",8,42,0
16220,"2019-04-10","09:39:05",8,41,0
16221,"2019-04-10","11:19:09",8,42,8242
16222,"2019-04-10","09:42:32",8,41,0
16223,"2019-04-10","09:39:49",8,42,8206
16224,"2019-04-10","11:25:51",8,42,8052
16225,"2019-04-10","10:23:19",8,42,0
16226,"2019-04-10","07:20:52",8,44,8438
16227,"2019-04-10","10:11:17",8,42,0
16228,"2019-04-10","11:25:34",8,41,8493
16229,"2019-04-10","08:27:19",8,42,0
16230,"2019-04-10","06:57:23",8,41,8244
16231,"2019-04-10","07:34:12",8,41,8163
16232,"2019-04-10","06:34:43",8,42,0
16233,"2019-04-10","09:16:49",8,41,0
16234,"2019-04-10","08:44:47",8,44,8164
16235,"2019-04-10","06:56:10",8,41,0
16236,"2019-04-10","09:00:28",8,42,8359
16237,"2019-04-10","09:23:01",8,41,0
16238,"2019-04-10","07:20:36",8,41,0
16239,"2019-04-10","11:05:33",8,44,8474
16240,"2019-04-10","06:53:16",8,44,8347
16241,"2019-04-10","07:47:42",8,44,8416
16242,"2019-04-10","10:40:11",8,44,8488
16243,"2019-04-10","09:14:15",8,41,8403
16244,"2019-04-10","08:54:10",8,42,8091
16245,"2019-04-10","10:34:15",8,41,8014
16246,"2019-04-10","09:25:40",8,44,8122
16247,"2019-04-10","11:21:51",8,42,0
16248,"2019-04-10","10:47:03",8,42,0
16249,"2019-04-10","08:18:07",8,42,8242
16250,"2019-04-10","09:47:20",8,42,0
16251,"2019-04-10","08:08:13",8,41,0
16252,"2019-04-10","08:27:02",8,41,8450
16253,"2019-04-10","09:17:31",8,41,8310
16254,"2019-04-10","07:59:18",8,44,0
16255,"2019-04-10","10:34:40",8,44,8250
16256,"2019-04-10","06:53:33",8,41,8002
16257,"2019-04-10","09:58:39",8,44,8451
16258,"2019-04-10","08:26:01",8,41,8318
16259,"2019-04-10","10:13:31",8,44,0
16260,"2019-04-10","10:51:27",8,44,0
16261,"2019-04-10","06:34:44",8,42,0
16262,"2019-04-10","08:07:45",8,42,8400
16263,"2019-04-10","08:57:15",8,44,8100
16264,"2019-04-10","08:41:11",8,44,8376
16265,"2019-04-10","09:45:23",8,42,0
16266,"2019-04-10","10:02:43",8,41,8364
16267,"2019-04-10","11:08:12",8,44,8316
16268,"2019-04-10","06:45:47",8,42,0
16269,"2019-04-10","06:30:11",8,41,0
16270,"2019-04-10","10:45:58",8,41,8111
16271,"2019-04-10","08:00:46",8,44,0
16272,"2019-04-10","10:40:43",8,42,0
16273,"2019-04-10","09:28:05",8,42,0
16274,"2019-04-10","07:16:35",8,42,8423
16275,"2019-04-10","09:37:07",8,42,0
16276,"2019-04-10","09:10:55",8,41,0
16277,"2019-04-10","09:10:27",8,42,8052
16278,"2019-04-10","08:16:44",8,41,0
16279,"2019-04-10","10:44:10",8,41,0
16280,"2019-04-10","10:57:11",8,41,8367
16281,"2019-04-10","07:01:48",8,42,8019
16282,"2019-04-10","06:57:55",8,44,8339
16283,"2019-04-10","07:05:49",8,42,8078
16284,"2019-04-10","08:56:21",8,42,0
16285,"2019-04-10","08:34:02",8,42,0
16286,"2019-04-10","10:18:24",8,44,8192
16287,"2019-04-10","09:18:28",8,41,0
16288,"2019-04-10","07:55:00",8,44,8247
16289,"2019-04-10","07:01:33",8,41,0
16290,"2019-04-10","11:17:43",8,44,0
16291,"2019-04-10","07:56:28",8,42,8148
16292,"2019-04-10","08:54:38",8,41,8261
16293,"2019-04-10","08:46:51",8,41,0
16294,"2019-04-10","10:58:42",8,41,8327
16295,"2019-04-10","09:16:22",8,41,8176
16296,"2019-04-10","10:33:10",8,44,8173
16297,"2019-04-10","09:29:25",8,44,8350
16298,"2019-04-10","10:07:59",8,41,8432
16299,"2019-04-10","09:35:04",8,44,8336
16300,"2019-04-10","08:04:16",8,42,0
16301,"2019-04-10","08:50:51",8,42,0
16302,"2019-04-10","06:36:19",8,41,8238
16303,"2019-04-10","07:46:43",8,41,8236
16304,"2019-04-10","07:57:14",8,41,8370
16305,"2019-04-10","11:11:33",8,42,8328
16306,"2019-04-10","07:36:46",8,42,8283
16307,"2019-04-10","07:42:42",8,42,8463
16308,"2019-04-10","08:25:44",8,42,0
16309,"2019-04-10","09:22:37",8,44,8335
16310,"2019-04-10","06:42:33",8,42,8484
16311,"2019-04-10","06:58:08",8,41,0
16312,"2019-04-10","07:39:19",8,44,8487
16313,"2019-04-10","09:27:54",8,44,0
16314,"2019-04-10","07:05:20",8,44,8279
16315,"2019-04-10","06:46:00",8,42,0
16316,"2019-04-10","10:11:10",8,41,0
16317,"2019-04-10","10:04:21",8,41,0
16318,"2019-04-10","09:12:25",8,41,0
16319,"2019-04-10","06:55:48",8,41,8162
16320,"2019-04-10","06:40:02",8,42,8066
16321,"2019-04-10","08:33:53",8,44,8166
16322,"2019-04-10","10:03:46",8,41,8183
16323,"2019-04-10","09:24:58",8,42,0
16324,"2019-04-10","10:15:26",8,42,0
16325,"2019-04-10","11:12:06",8,44,8043
16326,"2019-04-10","10:10:47",8,41,8141
16327,"2019-04-10","09:40:28",8,42,8034
16328,"2019-04-10","08:52:12",8,41,0
16329,"2019-04-10","07:38:59",8,41,8134
16330,"2019-04-10","10:03:26",8,41,8043
16331,"2019-04-10","07:00:18",8,44,0
16332,"2019-04-10","09:21:00",8,44,8364
16333,"2019-04-10","09:45:23",8,42,8281
16334,"2019-04-10","08:23:52",8,44,0
16335,"2019-04-10","10:22:37",8,42,8094
16336,"2019-04-10","10:00:01",8,42,0
16337,"2019-04-10","07:18:38",8,44,8010
16338,"2019-04-10","09:03:00",8,42,0
16339,"2019-04-10","06:33:08",8,44,8382
16340,"2019-04-10","07:32:17",8,41,8190
16341,"2019-04-10","06:42:13",8,42,8119
16342,"2019-04-10","09:06:48",8,41,8383
16343,"2019-04-10","09:35:31",8,44,0
16344,"2019-04-10","08:34:05",8,42,8345
16345,"2019-04-10","10:09:56",8,41,8329
16346,"2019-04-10","07:14:39",8,42,0
16347,"2019-04-10","10:12:55",8,44,8210
16348,"2019-04-10","11:26:00",8,44,8113
16349,"2019-04-10","06:32:05",8,41,0
16350,"2019-04-10","08:53:15",8,41,0
16351,"2019-04-10","06:36:22",8,44,0
16352,"2019-04-10","10:43:11",8,41,8413
16353,"2019-04-10","09:35:33",8,44,8364
16354,"2019-04-10","06:39:19",8,41,8374
16355,"2019-04-10","08:42:18",8,42,0
16356,"2019-04-10","10:16:29",8,44,0
16357,"2019-04-10","06:39:57",8,42,8361
16358,"2019-04-10","09:04:29",8,41,8191
16359,"2019-04-10","10:54:14",8,41,8209
16360,"2019-04-10","09:56:04",8,42,8406
16361,"2019-04-10","07:03:21",8,42,8209
16362,"2019-04-10","09:22:07",8,41,8070
16363,"2019-04-10","09:48:40",8,42,0
16364,"2019-04-10","09:12:30",8,44,0
16365,"2019-04-10","09:59:29",8,42,0
16366,"2019-04-10","09:14:02",8,42,8110
16367,"2019-04-10","10:19:08",8,44,8099
16368,"2019-04-10","09:25:23",8,42,8347
16369,"2019-04-10","11:25:10",8,44,8251
16370,"2019-04-10","10:17:56",8,42,0
16371,"2019-04-10","09:35:13",8,42,0
16372,"2019-04-10","06:37:13",8,42,0
16373,"2019-04-10","06:36:38",8,44,8281
16374,"2019-04-10","06:32:57",8,42,8292
16375,"2019-04-10","06:54:25",8,42,0
16376,"2019-04-10","08:06:09",8,44,8419
16377,"2019-04-10","09:24:21",8,41,0
16378,"2019-04-10","07:50:34",8,44,8310
16379,"2019-04-10","07:40:20",8,44,0
16380,"2019-04-10","08:01:28",8,41,8045
16381,"2019-04-10","08:43:22",8,44,8024
16382,"2019-04-10","07:52:17",8,44,8228
16383,"2019-04-10","09:43:57",8,42,8380
16384,"2019-04-10","08:25:57",8,41,0
16385,"2019-04-10","08:31:07",8,42,0
16386,"2019-04-10","11:14:07",8,42,8406
16387,"2019-04-10","07:52:38",8,44,0
16388,"2019-04-10","09:01:37",8,44,0
16389,"2019-04-10","07:04:25",8,41,8071
16390,"2019-04-10","08:57:38",8,44,0
16391,"2019-04-10","10:19:31",8,41,0
16392,"2019-04-10","06:40:12",8,44,0
16393,"2019-04-10","08:11:14",8,41,0
16394,"2019-04-10","10:10:36",8,42,8295
16395,"2019-04-10","10:58:34",8,44,8495
16396,"2019-04-10","10:07:03",8,44,8250
16397,"2019-04-10","10:45:57",8,44,0
16398,"2019-04-10","08:23:42",8,41,0
16399,"2019-04-10","07:48:06",8,41,0
16400,"2019-04-10","11:13:05",8,41,8352
16401,"2019-04-10","07:22:18",8,44,8351
16402,"2019-04-10","10:08:26",8,42,8313
16403,"2019-04-10","07:37:30",8,41,0
16404,"2019-04-10","10:26:19",8,44,8236
16405,"2019-04-10","10:26:28",8,42,0
16406,"2019-04-10","09:04:30",8,41,8340
16407,"2019-04-10","07:09:32",8,41,8121
16408,"2019-04-10","10:59:43",8,41,8136
16409,"2019-04-10","11:07:48",8,44,0
16410,"2019-04-10","08:04:38",8,41,8241
16411,"2019-04-10","10:30:01",8,42,8420
16412,"2019-04-10","10:34:11",8,41,0
16413,"2019-04-10","07:32:31",8,42,8009
16414,"2019-04-10","09:49:20",8,44,8244
16415,"2019-04-10","09:55:13",8,44,0
16416,"2019-04-10","07:28:53",8,42,8066
16417,"2019-04-10","07:06:04",8,42,0
16418,"2019-04-10","10:13:14",8,41,0
16419,"2019-04-10","09:48:29",8,41,0
16420,"2019-04-10","08:30:46",8,41,8063
16421,"2019-04-10","11:17:03",8,44,8349
16422,"2019-04-10","08:42:19",8,41,0
16423,"2019-04-10","08:47:01",8,44,8143
16424,"2019-04-10","11:07:04",8,44,8061
16425,"2019-04-10","08:30:03",8,41,8301
16426,"2019-04-10","08:09:11",8,42,8391
16427,"2019-04-10","08:01:55",8,42,8050
16428,"2019-04-10","10:17:35",8,42,0
16429,"2019-04-10","09:28:15",8,41,0
16430,"2019-04-10","07:24:02",8,42,0
16431,"2019-04-10","07:55:01",8,44,0
16432,"2019-04-10","10:16:30",8,44,0
16433,"2019-04-10","06:55:44",8,41,8415
16434,"2019-04-10","08:21:07",8,41,0
16435,"2019-04-10","07:37:09",8,41,8318
16436,"2019-04-10","11:09:14",8,44,8463
16437,"2019-04-10","07:00:48",8,41,8395
16438,"2019-04-10","07:54:14",8,44,0
16439,"2019-04-10","08:08:06",8,41,8303
16440,"2019-04-10","09:02:58",8,44,8011
16441,"2019-04-10","09:08:36",8,41,8125
16442,"2019-04-10","07:46:53",8,44,8393
16443,"2019-04-10","10:05:15",8,42,0
16444,"2019-04-10","10:18:24",8,42,8071
16445,"2019-04-10","14:25:38",8,43,0
16446,"2019-04-10","12:53:04",8,43,0
16447,"2019-04-10","15:55:22",8,45,0
16448,"2019-04-10","13:41:12",8,45,8319
16449,"2019-04-10","14:31:34",8,43,0
16450,"2019-04-10","14:59:25",8,43,8471
16451,"2019-04-10","12:25:34",8,43,8419
16452,"2019-04-10","13:10:03",8,43,0
16453,"2019-04-10","17:11:07",8,45,8388
16454,"2019-04-10","14:28:11",8,43,8361
16455,"2019-04-10","17:11:34",8,43,8414
16456,"2019-04-10","17:34:35",8,43,0
16457,"2019-04-10","16:41:14",8,45,8002
16458,"2019-04-10","19:53:57",8,43,0
16459,"2019-04-10","15:02:40",8,45,8472
16460,"2019-04-10","13:33:58",8,43,8355
16461,"2019-04-10","13:56:12",8,43,0
16462,"2019-04-10","13:53:27",8,45,0
16463,"2019-04-10","15:36:09",8,45,0
16464,"2019-04-10","17:55:03",8,45,0
16465,"2019-04-10","11:32:34",8,45,0
16466,"2019-04-10","14:00:07",8,45,8027
16467,"2019-04-10","18:52:30",8,45,0
16468,"2019-04-10","18:19:08",8,43,8329
16469,"2019-04-10","13:15:28",8,45,8305
16470,"2019-04-10","16:51:11",8,43,0
16471,"2019-04-10","11:42:40",8,45,8379
16472,"2019-04-10","18:22:36",8,45,8264
16473,"2019-04-10","13:18:34",8,43,8304
16474,"2019-04-10","18:15:48",8,43,0
16475,"2019-04-10","18:46:20",8,43,8345
16476,"2019-04-10","17:24:19",8,43,8121
16477,"2019-04-10","15:42:45",8,43,8404
16478,"2019-04-10","13:45:27",8,45,8206
16479,"2019-04-10","19:06:16",8,43,0
16480,"2019-04-10","18:03:31",8,43,8492
16481,"2019-04-10","18:47:12",8,45,0
16482,"2019-04-10","16:19:24",8,43,0
16483,"2019-04-10","13:43:13",8,45,0
16484,"2019-04-10","18:04:47",8,43,8334
16485,"2019-04-10","13:48:32",8,43,0
16486,"2019-04-10","14:06:10",8,43,8005
16487,"2019-04-10","17:48:02",8,45,8359
16488,"2019-04-10","17:59:56",8,43,8097
16489,"2019-04-10","19:59:24",8,43,8216
16490,"2019-04-10","17:06:53",8,43,0
16491,"2019-04-10","16:49:38",8,43,8008
16492,"2019-04-10","18:01:54",8,43,8443
16493,"2019-04-10","16:18:18",8,45,8368
16494,"2019-04-10","16:27:55",8,45,0
16495,"2019-04-10","19:32:38",8,45,0
16496,"2019-04-10","17:10:11",8,43,0
16497,"2019-04-10","19:29:25",8,43,8100
16498,"2019-04-10","14:13:48",8,45,8265
16499,"2019-04-10","14:25:18",8,45,8223
16500,"2019-04-10","13:51:52",8,45,0
16501,"2019-04-10","16:50:43",8,43,8261
16502,"2019-04-10","14:16:04",8,43,0
16503,"2019-04-10","14:01:33",8,45,8205
16504,"2019-04-10","15:00:53",8,43,8147
16505,"2019-04-10","17:31:56",8,43,8247
16506,"2019-04-10","14:26:40",8,45,8272
16507,"2019-04-10","16:45:01",8,45,0
16508,"2019-04-10","18:37:57",8,45,8470
16509,"2019-04-10","18:50:22",8,43,8178
16510,"2019-04-10","16:49:05",8,43,8372
16511,"2019-04-10","13:53:34",8,43,8184
16512,"2019-04-10","17:07:14",8,45,8194
16513,"2019-04-10","17:08:22",8,43,0
16514,"2019-04-10","17:48:01",8,43,8318
16515,"2019-04-10","17:42:09",8,45,8296
16516,"2019-04-10","17:07:04",8,43,0
16517,"2019-04-10","14:39:34",8,45,0
16518,"2019-04-10","16:56:19",8,43,8122
16519,"2019-04-10","14:05:26",8,45,0
16520,"2019-04-10","16:28:12",8,45,8482
16521,"2019-04-10","13:02:44",8,43,8338
16522,"2019-04-10","18:55:07",8,43,0
16523,"2019-04-10","16:41:13",8,43,8210
16524,"2019-04-10","12:45:10",8,45,8191
16525,"2019-04-10","18:51:50",8,45,8377
16526,"2019-04-10","12:45:38",8,45,8294
16527,"2019-04-10","19:18:20",8,45,8429
16528,"2019-04-10","15:44:37",8,45,0
16529,"2019-04-10","13:36:32",8,43,8232
16530,"2019-04-10","17:00:00",8,45,0
16531,"2019-04-10","17:59:51",8,45,8137
16532,"2019-04-10","13:23:21",8,43,8265
16533,"2019-04-10","13:35:10",8,45,8494
16534,"2019-04-10","17:17:41",8,43,0
16535,"2019-04-10","13:47:07",8,43,0
16536,"2019-04-10","17:06:31",8,45,8131
16537,"2019-04-10","19:40:16",8,43,0
16538,"2019-04-10","12:57:28",8,43,8387
16539,"2019-04-10","13:33:07",8,43,0
16540,"2019-04-10","14:35:28",8,45,8351
16541,"2019-04-10","18:03:27",8,43,0
16542,"2019-04-10","11:33:40",8,43,0
16543,"2019-04-10","16:43:16",8,45,8381
16544,"2019-04-10","15:15:54",8,43,0
16545,"2019-04-10","12:36:12",8,45,0
16546,"2019-04-10","15:28:14",8,45,8009
16547,"2019-04-10","13:37:29",8,45,8446
16548,"2019-04-10","11:32:06",8,43,8036
16549,"2019-04-10","14:08:21",8,45,8292
16550,"2019-04-10","15:25:44",8,43,8180
16551,"2019-04-10","13:30:26",8,43,0
16552,"2019-04-10","12:39:05",8,45,8497
16553,"2019-04-10","14:37:40",8,45,8057
16554,"2019-04-10","16:21:45",8,45,8305
16555,"2019-04-10","18:41:50",8,43,0
16556,"2019-04-10","13:06:16",8,43,8444
16557,"2019-04-10","15:20:36",8,43,8022
16558,"2019-04-10","17:09:02",8,45,0
16559,"2019-04-10","12:15:57",8,43,0
16560,"2019-04-10","19:44:15",8,45,0
16561,"2019-04-10","17:30:37",8,45,0
16562,"2019-04-10","14:03:04",8,43,0
16563,"2019-04-10","11:41:47",8,45,8173
16564,"2019-04-10","17:46:04",8,45,8420
